ex_serial|ex_type|ex_code|ex_body_part|ex_description
3174|XR|ZCRF72    |OT|ZCRF72^Dental OPG & Lateral Cephalostat
3186|XR|ZCRF73    |OT|ZCRF73^TMJ & OPG
3053|XR|ZCRF74    |OT|ZCRF74^ICAT
3198|XR|ZCRG01    |OT|ZCRG01^Plain Renal
6282|XR|ZCRH12    |OT|ZCRH12^Stereotatic Biopsy Clip
6174|XR|ZCRH19    |OT|ZCRH19^Screening Mammogram Unilateral
6157|XR|ZCRH20    |OT|ZCRH20^Screening Mammogram Bilateral
6160|XR|ZCRH21    |OT|ZCRH21^Mammo Assessment (Extra Views)
6405|XR|ZCRH34    |OT|ZCRH34^Hookwire Mammography Guided
6173|XR|ZCRH39    |OT|ZCRH39^Specimen Radiograph
3076|XR|ZCRJ01    |OT|ZCRJ01^Skull
3136|XR|ZCRJ02    |OT|ZCRJ02^Nasal Bones
3149|XR|ZCRJ03    |OT|ZCRJ03^Facial bones
3459|XR|ZCRJ04    |OT|ZCRJ04^Optic foramina
3250|XR|ZCRJ06    |OT|ZCRJ06^Auditory canals
3247|XR|ZCRK03    |OT|ZCRK03^Opp. Side for Comparison
7132|XR|ZCRK115   |OT|ZCRK115^ACC Review - Mulitple
3668|XR|ZCRK44    |OT|ZCRK44^DOR - Contract Immigration Chest
3104|XR|ZCRK45    |OT|ZCRK45^Doctors on Ricc. - Contract Repor
7016|XR|ZCRK46    |OT|ZCRK46^NRL FILM REVIEW (Per 10 mins)
3128|XR|ZCRK70    |OT|ZCRK70^Skeletal Survey
3251|XR|ZCRK71    |OT|ZCRK71^Xray Additional Region (ACC only)
3276|XR|ZCRK75    |OT|ZCRK75^Additional Area Moor Clinic
7120|XR|ZCRK78    |OT|ZCRK78^MRT Call In
7135|XR|ZCRK79    |OT|ZCRK79^MRT Theatre Call In
3891|XR|ZCRK90    |OT|ZCRK90^Bed Examination + Area Code (PMH)
3837|XR|ZCRK93    |OT|ZCRK93^Xray Additional Region
7466|XR|ZCRMARZ9  |OT|ZCRMARZ920^MARS scanning no images to PA
8969|XR|ZCRMBZ99  |OT|ZCRMBZ999^MG Images Transferred to PACS
9014|XR|ZCRMBZ9901|OT|ZCRMBZ990^MG Incomplete/No Imaging
6624|XR|ZCRMGB10  |OT|ZCRMGB101^Screening Mammogram Unilateral
6626|XR|ZCRMGB1001|OT|ZCRMGB103^Screening Mammogram Bilateral
6628|XR|ZCRMGB1002|OT|ZCRMGB106^Mammo Assessment (Extra Views)
6690|XR|ZCRMGB1003|OT|ZCRMGB108^Tomosynthesis
6716|XR|ZCRMGB1004|OT|ZCRMGB104^Mammogram bilateral
6699|XR|ZCRMGB12  |OT|ZCRMGB120^Specimen Radiograph
7752|XR|ZCRMGB20  |OT|ZCRMGB201^Mammogram Bilateral Screening
7756|XR|ZCRMGB2001|OT|ZCRMGB200^Mammogram Unilateral Screening
7754|XR|ZCRMGB21  |OT|ZCRMGB211^Mammogram Bilateral Diagnostic
7759|XR|ZCRMGB2101|OT|ZCRMGB210^Mammogram Unilateral Diagnosti
7755|XR|ZCRMGB22  |OT|ZCRMGB220^Mammogram Recall (Extra Views)
7794|XR|ZCRMGB2201|OT|ZCRMGB221^Mammogram Recall (Tech Recall)
7753|XR|ZCRMGB23  |OT|ZCRMGB230^Mammogram Tomo Views Unilatera
7762|XR|ZCRMGB2301|OT|ZCRMGB231^Mammogram Tomo Views Bilateral
8595|XR|ZCRMGB60  |OT|ZCRMGB603^MG Bilateral Diagnostic
8596|XR|ZCRMGB6001|OT|ZCRMGB608^MG Tomo Views Bilateral
8598|XR|ZCRMGB6002|OT|ZCRMGB601^MG Bilateral Screening
8609|XR|ZCRMGB6003|OT|ZCRMGB602^MG Unilateral Diagnostic
8610|XR|ZCRMGB6004|OT|ZCRMGB607^MG Tomo Views Unilateral
8611|XR|ZCRMGB6005|OT|ZCRMGB600^MG Unilateral Screening
8942|XR|ZCRMGB6006|OT|ZCRMGB605^MG Bilateral Diagnostic (incl
8946|XR|ZCRMGB6007|OT|ZCRMGB604^MG Unilateral Diagnostic (incl
8419|XR|ZCRMGB61  |OT|ZCRMGB616^MG Hookwire Insertion (Rad) pe
8604|XR|ZCRMGB6101|OT|ZCRMGB610^MG Extra Views and/or Recall
8718|XR|ZCRMGB6102|OT|ZCRMGB612^MG Implants (Extra Views per B
8937|XR|ZCRMGB6103|OT|ZCRMGB613^MG Breast in Addition (for CBC
8502|XR|ZCRMGB62  |OT|ZCRMGB626^MG Vacuum Assist Biopsy (Rad)
8591|XR|ZCRMGB6201|OT|ZCRMGB625^MG Stereotactic Core Biopsy (R
8944|XR|ZCRMGB6202|OT|ZCRMGB621^MG Scout Localisation (Rad) CB
9011|XR|ZCRMGB6203|OT|ZCRMGB627^MG Vacuum Assist Excision (Rad
8936|XR|ZCRMGB63  |OT|ZCRMGB636^MG Vacuum Assist Biopsy (MIT)
8960|XR|ZCRMGB6301|OT|ZCRMGB637^MG Vacuum Assist Excision (MIT
8964|XR|ZCRMGB6302|OT|ZCRMGB635^MG Stereotactic Core Biopsy (M
8506|XR|ZCRMGB64  |OT|ZCRMGB640^MG Specimen X-ray
8933|XR|ZCRMGB6401|OT|ZCRMGB642^MG Alignment/Placement Views
6706|XR|ZCRMGB80  |OT|ZCRMGB800^Hookwire Mammography Guided
7828|XR|ZCRMGB8202|OT|ZCRMGB827^MG Vac Assist Excision (Rad) p
7757|XR|ZCRMGB85  |OT|ZCRMGB851^Mammogram Specimen X-ray
7121|XR|ZCRMGZ00  |OT|ZCRMGZ000^Tech Recall for Mammography Pr
6678|XR|ZCRMGZ92  |OT|ZCRMGZ925^MAMMO ADDITIONAL IMAGE NOT CHA
7506|XR|ZCRMGZ99  |OT|ZCRMGZ990^Mammography - No Imaging Perfo
8857|XR|ZCRMGZ9901|OT|ZCRMGZ995^MG in addition (no charge) or
8948|XR|ZCRMGZ9902|OT|ZCRMGZ999^MG Images Transferred to PACS
8429|XR|ZCRRAZ90  |OT|ZCRRAZ905^Rad Reporting Fee - Xray
8945|XR|ZCRRAZ92  |OT|ZCRRAZ920^Rad Reporting Fee - Mammo
6158|XR|ZCRS50    |OT|ZCRS50^ACC Surcharge
9041|XR|ZCRSUB63  |OT|ZCRSUB633^Drainage - Seroma
8980|XR|ZCRSUC01  |OT|ZCRSUC010^Surg. Consult - Post Operative
3908|XR|ZCRV03    |OT|ZCRV03^SX Peripheral Angioplasty Distal
3885|XR|ZCRV05    |OT|ZCRV05^SX Peripheral Angioplasty / Compl
6269|XR|ZCRV98    |OT|ZCRV98^Interventional Radiologist Servic
6163|XR|ZCRX01    |OT|ZCRX01^Contract Report SIngle Area
6574|XR|ZCRX02    |OT|ZCRX02^Contract Report 2 Areas
6257|XR|ZCRX20    |OT|ZCRX20^Manuka St Hosp II Report
6322|XR|ZCRXA001  |OT|ZCRXA001^Interventional Radiologist Serv
6366|XR|ZCRXA002  |OT|ZCRXA002^Interventional Radiol Services
6338|XR|ZCRXA003  |OT|ZCRXA003^Interventional Radiologist Serv
6323|XR|ZCRXA004  |OT|ZCRXA004^2D THEATRE IMAGING 1/2 HR CHARG
6324|XR|ZCRXA005  |OT|ZCRXA005^2D THEATRE IMAGING 1 HR CHARGE
6599|XR|ZCRXRA10  |OT|ZCRXRA100^Abdomen (single view)
6679|XR|ZCRXRA1001|OT|ZCRXRA101^Abdomen (2 views)
6639|XR|ZCRXRA30  |OT|ZCRXRA300^Pelvis
8475|XR|ZCRXRA3001|OT|ZCRXRA301^XR Abdomen (> 1 projection)
8851|XR|ZCRXRA33  |OT|ZCRXRA330^XR Abdomen - Colon Transit Stu
8414|XR|ZCRXRA36  |OT|ZCRXRA360^XR Pelvis
8433|XR|ZCRXRA3601|OT|ZCRXRA362^XR Pelvis +2 Hip joints
8434|XR|ZCRXRA3602|OT|ZCRXRA361^XR Pelvis +1 Hip joint
8508|XR|ZCRXRA3603|OT|ZCRXRA363^XR Hip Joint (>1 projection)
8601|XR|ZCRXRA3604|OT|ZCRXRA365^XR Hip - Prosthetic Planning V
8764|XR|ZCRXRA3605|OT|ZCRXRA364^XR Sacro-iliac joints
9030|XR|ZCRXRA3606|OT|ZCRXRA363PR^XR Hip Joint post-reduction
6718|XR|ZCRXRA51  |OT|ZCRXRA511^Sacro-iliac joints
6780|XR|ZCRXRA60  |OT|ZCRXRA600^Colon Transit (Nelson & MMM)
6583|XR|ZCRXRC10  |OT|ZCRXRC103^Chest & Ribs
6593|XR|ZCRXRC1001|OT|ZCRXRC100^Chest (PA projection).
6605|XR|ZCRXRC1002|OT|ZCRXRC109^DOR - Contract Immigration Che
6610|XR|ZCRXRC1003|OT|ZCRXRC102^Chest Xray
6651|XR|ZCRXRC1004|OT|ZCRXRC105^Canadian & Australian Immigrat
6657|XR|ZCRXRC1005|OT|ZCRXRC106^E-Medical Visa Reviewed by Pan
6692|XR|ZCRXRC1006|OT|ZCRXRC104^Immigration Chest
6764|XR|ZCRXRC1007|OT|ZCRXRC101^Chest and both Obliques
8542|XR|ZCRXRC1009|OT|ZCRXRC107^XR Sterno-clavicular joints
6587|XR|ZCRXRC11  |OT|ZCRXRC112^In-Patient Chest
6673|XR|ZCRXRC1101|OT|ZCRXRC114^Temporary Immigration Visa
6805|XR|ZCRXRC1102|OT|ZCRXRC115^Half Australia UFM
8436|XR|ZCRXRC1103|OT|ZCRXRC110^XR Immigration Chest - NZ
8605|XR|ZCRXRC1104|OT|ZCRXRC111^XR Immigration Chest - Austral
8819|XR|ZCRXRC1105|OT|ZCRXRC113^XR Immigration Chest - Non-eMe
6741|XR|ZCRXRC31  |OT|ZCRXRC310^Thoracic inlet
6687|XR|ZCRXRC51  |OT|ZCRXRC510^Sternum
7033|XR|ZCRXRC99  |OT|ZCRXRC990^Pregnancy Declaration & Photo
7048|XR|ZCRXRCUF  |OT|ZCRXRCUFM^UFM Review/Reverification
8737|XR|ZCRXRE86  |OT|ZCRXRE866^II Interventional Radiologist
8791|XR|ZCRXRE8601|OT|ZCRXRE865^II Interventional Radiologist
8430|XR|ZCRXRH00  |OT|ZCRXRH003^XR Lateral Cephalostat & OPG
8483|XR|ZCRXRH0001|OT|ZCRXRH004^XR OPG
8537|XR|ZCRXRH0002|OT|ZCRXRH000^XR Skull
8661|XR|ZCRXRH0003|OT|ZCRXRH001^XR Nasal Bones
8709|XR|ZCRXRH0004|OT|ZCRXRH002^XR Lateral Cephalostat
8522|XR|ZCRXRH02  |OT|ZCRXRH023MR^XR Orbits (pre-requisite to
8589|XR|ZCRXRH0201|OT|ZCRXRH020^XR Facial Bones
8628|XR|ZCRXRH0202|OT|ZCRXRH024^XR Temporo-mandibular joints
8637|XR|ZCRXRH0203|OT|ZCRXRH023^XR Orbits
8650|XR|ZCRXRH0204|OT|ZCRXRH025^XR Mandible
8799|XR|ZCRXRH0205|OT|ZCRXRH022^XR Cochlear Implant
8753|XR|ZCRXRH03  |OT|ZCRXRH030^XR Sinuses
6582|XR|ZCRXRH16  |OT|ZCRXRH160^Nasal sinuses
7421|XR|ZCRXRH17  |OT|ZCRXRH170^Xray Orbits
7430|XR|ZCRXRH1701|OT|ZCRXRH171^Xray Orbits (pre-requisite to
6769|XR|ZCRXRH18  |OT|ZCRXRH180^Nasopharynx
6612|XR|ZCRXRH20  |OT|ZCRXRH200^Dental OPG
6619|XR|ZCRXRH29  |OT|ZCRXRH290^Dental Lateral Cephalostat
6660|XR|ZCRXRH2901|OT|ZCRXRH291^Dental OPG & Lateral Cephalost
6748|XR|ZCRXRH2902|OT|ZCRXRH292^TMJ & OPG
6713|XR|ZCRXRH51  |OT|ZCRXRH510^Skull
6694|XR|ZCRXRH52  |OT|ZCRXRH520^Temporo-mandibular joints
6879|XR|ZCRXRH53  |OT|ZCRXRH530^Mastoids
6715|XR|ZCRXRH54  |OT|ZCRXRH540^Mandible
6598|XR|ZCRXRH55  |OT|ZCRXRH550^Facial bones
6705|XR|ZCRXRH56  |OT|ZCRXRH560^Nasal Bones
6646|XR|ZCRXRL10  |OT|ZCRXRL100^Hip joint Unilat. (2 projectio
6588|XR|ZCRXRL11  |OT|ZCRXRL115^Pelvis plus hip joint
6596|XR|ZCRXRL1101|OT|ZCRXRL110^Both Hip Joints AP & Lat
7664|XR|ZCRXRL1102|OT|ZCRXRL115PR^Xray Pelvis and Hip Post-Red
6590|XR|ZCRXRL12  |OT|ZCRXRL120^Femur
6589|XR|ZCRXRL13  |OT|ZCRXRL132^Knee joint (3 views)
6592|XR|ZCRXRL1301|OT|ZCRXRL130^Knee joint
6834|XR|ZCRXRL1302|OT|ZCRXRL133^Knee Joint (4 views)
7386|XR|ZCRXRL1303|OT|ZCRXRL131^Xray Knee Joint (3+ views)
7650|XR|ZCRXRL1304|OT|ZCRXRL130PR^Xray Knee Joint Post-Reducti
6591|XR|ZCRXRL14  |OT|ZCRXRL140^Tibia and Fibula
6594|XR|ZCRXRL1401|OT|ZCRXRL145^Ankle joint
6790|XR|ZCRXRL1402|OT|ZCRXRL146^Ankle jt +stress views.
7611|XR|ZCRXRL1403|OT|ZCRXRL145PR^Xray Ankle joint Post-Reduct
7612|XR|ZCRXRL1404|OT|ZCRXRL140PR^Xray Tibia and Fibula Post-R
6581|XR|ZCRXRL16  |OT|ZCRXRL160^Foot/Toe
6650|XR|ZCRXRL1601|OT|ZCRXRL162^Bilateral feet
6693|XR|ZCRXRL1602|OT|ZCRXRL165^Foot & Ankle
7621|XR|ZCRXRL1603|OT|ZCRXRL160PR^Xray Foot/Toe Post reduction
6597|XR|ZCRXRL17  |OT|ZCRXRL170^Lower limb (infant)
6688|XR|ZCRXRL50  |OT|ZCRXRL500^Long Legs
8403|XR|ZCRXRL51  |OT|ZCRXRL511^XR Knee (3+ views)
8421|XR|ZCRXRL5101|OT|ZCRXRL510^XR Knee
8625|XR|ZCRXRL5102|OT|ZCRXRL510PR^XR Knee post-reduction
8490|XR|ZCRXRL52  |OT|ZCRXRL520^XR Tibia and Fibula
9059|XR|ZCRXRL5201|OT|ZCRXRL520PR^XR Tibia and Fibula post-red
8409|XR|ZCRXRL53  |OT|ZCRXRL530^XR Ankle
8653|XR|ZCRXRL5301|OT|ZCRXRL530PR^XR Ankle post-reduction
8404|XR|ZCRXRL54  |OT|ZCRXRL545^XR Toe(s)
8422|XR|ZCRXRL5401|OT|ZCRXRL540^XR Foot
8481|XR|ZCRXRL5402|OT|ZCRXRL542^XR Foot and Ankle
8531|XR|ZCRXRL5403|OT|ZCRXRL541^XR Bilateral Feet
8719|XR|ZCRXRL5404|OT|ZCRXRL540PR^XR Foot post-reduction
8546|XR|ZCRXRL55  |OT|ZCRXRL550^XR Long Leg (unilateral)
8632|XR|ZCRXRL5501|OT|ZCRXRL551^XR Long Leg (biilateral)
8626|XR|ZCRXRL57  |OT|ZCRXRL570^XR Lower Limb (infant)
7206|XR|ZCRXRM30  |OT|ZCRXRM302^Skeletal Survey
7043|XR|ZCRXRM60  |OT|ZCRXRM600^Pelvis and Lumbar Spine Xray
7076|XR|ZCRXRM6001|OT|ZCRXRM601^Lumbar Spine Corin/OPS
8585|XR|ZCRXRM82  |OT|ZCRXRM821^XR Full Spine AP/LAT
8646|XR|ZCRXRM8201|OT|ZCRXRM820^XR Full Spine AP
8858|XR|ZCRXRM8202|OT|ZCRXRM827^XR Lumbar Spine/Pelvis - Corin
8884|XR|ZCRXRN05  |OT|ZCRXRN050^XR Pharynx ST Neck
7508|XR|ZCRXRN10  |OT|ZCRXRN100^Xray Lateral Soft Tissue Neck
7165|XR|ZCRXRN12  |OT|ZCRXRN120^Xray Throat/Neck
7297|XR|ZCRXRO00  |OT|ZCRXRO001^Interventional Radiologist Ser
7298|XR|ZCRXRO0001|OT|ZCRXRO005^Hybrid Imaging - MRT per 60min
7303|XR|ZCRXRO0002|OT|ZCRXRO002^Interventional Radiol Services
7304|XR|ZCRXRO0003|OT|ZCRXRO004^Hybrid Imaging - MRT - Per 30
7364|XR|ZCRXRO0004|OT|ZCRXRO003^Interventional Radiologist Ser
6555|XR|ZCRXRR00  |OT|ZCRXRR001^COPD - PEARL RESEARCH
6804|XR|ZCRXRR0001|OT|ZCRXRR005^OA Study - Both Knees
6666|XR|ZCRXRR03  |OT|ZCRXRR034^Chest Xray - RTB-BEZ235-202
6697|XR|ZCRXRR0301|OT|ZCRXRR035^Chest RTB-BEZ235-202
6710|XR|ZCRXRR0302|OT|ZCRXRR031^Tanezumab - Xray Post-Screenin
6711|XR|ZCRXRR0303|OT|ZCRXRR032^Tanezumab - Xray Knees
6712|XR|ZCRXRR0304|OT|ZCRXRR033^Tanezumab -Xray Shoulders
6752|XR|ZCRXRR0305|OT|ZCRXRR030^Tanezumab - Xray Assessment of
6916|XR|ZCRXRR0306|OT|ZCRXRR036^Chest (Lipid) RTB-101-203
6918|XR|ZCRXRR0307|OT|ZCRXRR037^Chest (South) - RTB-101-203
6928|XR|ZCRXRR0308|OT|ZCRXRR038^CHEST XRAY - LusiNEX (belt) st
7052|XR|ZCRXRR0309|OT|ZCRXRR039^CHEST XRAY - KPL -301-C001
7106|XR|ZCRXRR04  |OT|ZCRXRR042^Chest - RTB-101-204 Study (SCT
7111|XR|ZCRXRR0401|OT|ZCRXRR041^Chest - RTB-101-204 Study (LDR
7126|XR|ZCRXRR0402|OT|ZCRXRR040^Chest - GS-US-493-5342 (NOVA S
7134|XR|ZCRXRR0403|OT|ZCRXRR043^Chest Xray - ResTORBio Study
7139|XR|ZCRXRR0404|OT|ZCRXRR044^Bilateral Hands - M15-998 Stud
7140|XR|ZCRXRR0405|OT|ZCRXRR045^Bilateral Feet M15-998 Study
7142|XR|ZCRXRR0406|OT|ZCRXRR046^Bilateral Hand M16-011 Study
7143|XR|ZCRXRR0407|OT|ZCRXRR047^Bilateral Feet M16-011 Study
7180|XR|ZCRXRR0408|OT|ZCRXRR048^Chest - Silicosis Screening
7209|XR|ZCRXRR0409|OT|ZCRXRR049^Bilateral Feet TIGER GOUT Stud
7302|XR|ZCRXRR05  |OT|ZCRXRR051^Chest - M16-852
7449|XR|ZCRXRR0501|OT|ZCRXRR052^Xray Chest - Mufasa (TC-01-002
7462|XR|ZCRXRR0502|OT|ZCRXRR053^Xray Chest PA - Eros (B7801001
7528|XR|ZCRXRR0503|OT|ZCRXRR055^Xray Chest (EQ121-010) ARTS St
7615|XR|ZCRXRR06  |OT|ZCRXRR061^Xray Bilat Knee-Onwards (Novar
7653|XR|ZCRXRR0601|OT|ZCRXRR063^Xray Chest AP & Lat - M20-370
7668|XR|ZCRXRR0602|OT|ZCRXRR062^Xray Chest PA & Lat - Aliento
7672|XR|ZCRXRR0603|OT|ZCRXRR064^Xray Chest PA&Lat - Cirrus ARO
7676|XR|ZCRXRR0604|OT|ZCRXRR065^Xray Chest - Zodiac (ZB002-01-
7681|XR|ZCRXRR0605|OT|ZCRXRR060^Xray Uni Knee-Onwards (Novarti
7683|XR|ZCRXRR0606|OT|ZCRXRR066^Xray Knee (Unilateral) - QUC39
7684|XR|ZCRXRR0607|OT|ZCRXRR067^Xray Long Leg (Unilateral) - Q
7711|XR|ZCRXRR0608|OT|ZCRXRR069^Xray Hands & Feet - M15-572
7772|XR|ZCRXRR07  |OT|ZCRXRR070^Xray Chest - Virgo (ZB004-01-0
7801|XR|ZCRXRR0701|OT|ZCRXRR071^Xray Chest - CALM2 (SCTG-SCT-0
8397|XR|ZCRXRR10  |OT|ZCRXRR1000^XR Wrist (Uni) APTIS DRUJ Rep
6601|XR|ZCRXRS10  |OT|ZCRXRS100^Cervical spine
6672|XR|ZCRXRS1001|OT|ZCRXRS105^Cervical & Upper Thoracic Spin
6645|XR|ZCRXRS11  |OT|ZCRXRS110^Thoracic spine
6653|XR|ZCRXRS1101|OT|ZCRXRS115^Lumbar spine
6595|XR|ZCRXRS12  |OT|ZCRXRS121^Lateral Thoracic & Lumbar Spin
6622|XR|ZCRXRS1201|OT|ZCRXRS120^Lumbo-Sacral Spine
6695|XR|ZCRXRS1202|OT|ZCRXRS122^Lower Thoracic & Lumbar Spine
6691|XR|ZCRXRS13  |OT|ZCRXRS135^Sacro-coccygeal spine
7410|XR|ZCRXRS1301|OT|ZCRXRS130^Xray Sacro-coccygeal Spine
6721|XR|ZCRXRS15  |OT|ZCRXRS151^Full Spine views AP&LAT
6799|XR|ZCRXRS1501|OT|ZCRXRS150^Full Spine View AP
6810|XR|ZCRXRS1502|OT|ZCRXRS152^MutliTom Whole Spine & Femora
8425|XR|ZCRXRS40  |OT|ZCRXRS400^XR Cervical Spine
8473|XR|ZCRXRS41  |OT|ZCRXRS410^XR Thoracic Spine
8411|XR|ZCRXRS42  |OT|ZCRXRS420^XR Lumbar Spine incl.lumbo-sac
8445|XR|ZCRXRS43  |OT|ZCRXRS430^XR Sacro-coccygeal Spine
6976|XR|ZCRXRSUR  |OT|ZCRXRSUR1^ACC Surcharge
6580|XR|ZCRXRU10  |OT|ZCRXRU100^Shoulder
6600|XR|ZCRXRU1001|OT|ZCRXRU103^Clavicle
6683|XR|ZCRXRU1002|OT|ZCRXRU102^Acromio-clavicular joints
6702|XR|ZCRXRU1003|OT|ZCRXRU101^Sterno-clavicular joints
6704|XR|ZCRXRU1004|OT|ZCRXRU104^Scapula
7617|XR|ZCRXRU1005|OT|ZCRXRU100PR^Xray Shoulder Post-Reduction
6665|XR|ZCRXRU11  |OT|ZCRXRU110^Humerus
6584|XR|ZCRXRU12  |OT|ZCRXRU120^Elbow joint
7657|XR|ZCRXRU1201|OT|ZCRXRU120PR^Xray Elbow Post-Reduction
6649|XR|ZCRXRU13  |OT|ZCRXRU130^Forearm
7665|XR|ZCRXRU1301|OT|ZCRXRU130PR^Xray Forearm Post-Reduction
7395|XR|ZCRXRU14  |OT|ZCRXRU140^Xray Wrist
6585|XR|ZCRXRU15  |OT|ZCRXRU150^Hand and/or wrist joint
6686|XR|ZCRXRU1501|OT|ZCRXRU151^Wrist for Bone Age
6720|XR|ZCRXRU1502|OT|ZCRXRU152^bilateral hands
7614|XR|ZCRXRU1503|OT|ZCRXRU150PR^Xray Hand/Wrist Post-Reducti
6586|XR|ZCRXRU16  |OT|ZCRXRU160^Finger/Thumb
6703|XR|ZCRXRU17  |OT|ZCRXRU170^Upper limb (infant)
7647|XR|ZCRXRU1701|OT|ZCRXRU170PR^Xray Upper Limb (Infant) Pos
8410|XR|ZCRXRU20  |OT|ZCRXRU200^XR Shoulder
8452|XR|ZCRXRU2001|OT|ZCRXRU201^XR Clavicle
8638|XR|ZCRXRU2002|OT|ZCRXRU202^XR Acromio-Clavicular joints
8776|XR|ZCRXRU2003|OT|ZCRXRU200PR^XR Shoulder post-reduction
8833|XR|ZCRXRU2004|OT|ZCRXRU203^XR Scapula
8579|XR|ZCRXRU21  |OT|ZCRXRU210^XR Humerus
8426|XR|ZCRXRU22  |OT|ZCRXRU220^XR Elbow
8722|XR|ZCRXRU2201|OT|ZCRXRU220PR^XR Elbow post-reduction
8511|XR|ZCRXRU23  |OT|ZCRXRU230^XR Forearm
8929|XR|ZCRXRU2301|OT|ZCRXRU230PR^XR Forearm post-reduction
8427|XR|ZCRXRU24  |OT|ZCRXRU240^XR Wrist
8405|XR|ZCRXRU25  |OT|ZCRXRU250^XR Hand
8443|XR|ZCRXRU2501|OT|ZCRXRU252^XR Bone Age
8523|XR|ZCRXRU2502|OT|ZCRXRU250PR^XR Hand and/or Wrist post-re
8530|XR|ZCRXRU2503|OT|ZCRXRU251^XR Both Hands and/or Wrist joi
8416|XR|ZCRXRU26  |OT|ZCRXRU260^XR Finger or Thumb
8572|XR|ZCRXRU27  |OT|ZCRXRU270^XR Upper Limb Infant
6652|XR|ZCRXRZ35  |OT|ZCRXRZ358^Additional Single View Extremi
6698|XR|ZCRXRZ3501|OT|ZCRXRZ357^Opp. Side for Comparison
6797|XR|ZCRXRZ3502|OT|ZCRXRZ356^Xray Additional Region
7422|XR|ZCRXRZ70  |OT|ZCRXRZ702^Xray - Doctors on Riccarton Ex
7842|XR|ZCRXRZ80  |OT|ZCRXRZ800^Xray Stress Views
8438|XR|ZCRXRZ91  |OT|ZCRXRZ910^XR Additional Region
6659|XR|ZCRXRZ92  |OT|ZCRXRZ925^XRAY IN ADDITION & NOT CHARGED
6696|XR|ZCRXRZ9201|OT|ZCRXRZ920^Xray Images Transferred to PAC
6680|XR|ZCRXRZ99  |OT|ZCRXRZ990^No Imaging Performed - XRAY
8525|XR|ZCRXRZ9901|OT|ZCRXRZ995^XR In addition (not charged)
3299|XR|ZCRY02    |OT|ZCRY02^Xray Images Transferred to PACS
6279|XR|ZCRY07    |OT|ZCRY07^DIGITIZE MAMMOGRAPHY & EXTERNAL I
3629|XR|ZCRY11    |OT|ZCRY11^LABEL
3852|XR|ZCRY12    |OT|ZCRY12^XRAY Unable to be performed
6179|XR|ZCRY17    |OT|ZCRY17^MAMMO ADDITIONAL IMAGE NOT CHARGE
3081|XR|ZCRY30    |OT|ZCRY30^XRAY IN ADDITION & NOT CHARGED
6317|XR|ZCRY62    |OT|ZCRY62^Mammo - Nelson Only
3675|XR|ZCRZ10    |OT|ZCRZ10^T/L Spine (Research)
3154|XR|ZCRZ101   |OT|ZCRZ101^Psoriatic Arthritis Study - Hand
6064|XR|ZCRZ103   |OT|ZCRZ103^Images to PACS
3162|XR|ZCRZ106   |OT|ZCRZ106^Amgen Proximal Femur Study
3159|XR|ZCRZ107   |OT|ZCRZ107^PFIZER RA HANDS AND FEET STUDY
3054|XR|ZCRZ111   |OT|ZCRZ111^BIOCLINICA EFC11072 HAND & FEET
3327|XR|ZCRZ113   |OT|ZCRZ113^Forteo Hip Fracture Study
3244|XR|ZCRZ114   |OT|ZCRZ114^AMG 785 Osteoporosis Spine Study
3253|XR|ZCRZ116   |OT|ZCRZ116^Lat Thoracic & Lumbar Spine - Am
6188|XR|ZCRZ136   |OT|ZCRZ136^Flexion Knee Study
6454|XR|ZCRZ139   |OT|ZCRZ139^Tanezumab - Xray Assessment of H
6496|XR|ZCRZ140   |OT|ZCRZ140^Tanezumab - Xray Post-Screening
6455|XR|ZCRZ141   |OT|ZCRZ141^Tanezumab - Xray Knees
6456|XR|ZCRZ142   |OT|ZCRZ142^Tanezumab -Xray Shoulders
3086|XR|ZCRZ74    |OT|ZCRZ74^MK 018-00 STUDY
8959|XR|ZCRZCBH4  |OT|ZCRZCBH43^ZCBH43^Clip Placement
8950|XR|ZCRZCBMG  |OT|ZCRZCBMGB20^ZCBMGB201^Mammogram Bilatera
8951|XR|ZCRZCBMG01|OT|ZCRZCBMGB23^ZCBMGB231^Mammogram Tomo Vie
8954|XR|ZCRZCBMG02|OT|ZCRZCBMGZ99^ZCBMGZ990^Mammogram - No Ima
9019|XR|ZCRZCBMG03|OT|ZCRZCBMGB21^ZCBMGB212^Mammogram Unilater
9026|XR|ZCRZCBMG04|OT|ZCRZCBMGB2001^ZCBMGB200^Mammogram Unilat
7529|XR|ZCRZCDB0  |OT|ZCRZCDB082^ZCDB082^Both Knees
7276|XR|ZCRZPAXK  |OT|ZCRZPAXKUB^ZPAXKUB^KUB XRAY
7812|XR|ZCRZTHIN  |OT|ZCRZTHINERC^ZTHINERCP^Endoscopic Retrogr
7816|XR|ZCRZTHIN01|OT|ZCRZTHINANC^ZTHINANCC+^Cardiac Catheter
7806|XR|ZCRZTHXR  |OT|ZCRZTHXRCHE^ZTHXRCHEM^Chest More than 1
7807|XR|ZCRZTHXR01|OT|ZCRZTHXRABD^ZTHXRABDS^Single Position Ab
7815|XR|ZCRZTHXR02|OT|ZCRZTHXRCHE01^ZTHXRCHES^Chest PA or AP X
8400|XR|ZCRZZCXR  |OT|ZCRZZCXRC1001^ZZCXRC104^Xray Immigration
